id,happiness
8508,3.3927271063715416
8509,4.50676812615002
8510,3.789903207288266
8511,3.9400935348821107
8512,4.184961209613513
8513,3.9117019817527603
8514,4.305129755711159
8515,3.4518687042284957
8516,3.3612635317105153
8517,3.625512070054879
8518,3.1511943694079205
8519,4.402739293204174
8520,4.420163422615874
8521,3.7781957159414112
8522,2.6446052620391085
8523,3.592014027192832
8524,3.7576800849205463
8525,3.8172497885381307
8526,4.60218613668767
8527,3.7097437024235016
8528,3.4774750444839513
8529,3.6133616191236366
8530,4.259094634709526
8531,4.159953642536694
8532,3.959617948012789
8533,3.7964765212100633
8534,4.177580540527409
8535,4.050641276610518
8536,3.8884355025809074
8537,3.8823700549127858
8538,3.884109087667303
8539,3.9822279252158768
8540,3.963478905672759
8541,4.028183646322514
8542,3.4219845045334796
8543,3.5935179386309453
8544,3.9599193825461887
8545,3.9762384917603217
8546,4.027003529191398
8547,3.7771174134080776
8548,4.266918974005668
8549,3.2784265643159665
8550,3.7113772480777016
8551,4.104648402032689
8552,4.3061987890758155
8553,4.262794391354969
8554,3.843209785628992
8555,4.487166287170682
8556,3.898662372033906
8557,4.021406697456031
8558,3.594326153763811
8559,3.807257753361798
8560,3.0584404204486946
8561,3.9532683647684794
8562,4.28201549438288
8563,3.4573825675753995
8564,4.052379779068929
8565,4.097793543986047
8566,4.251710819462343
8567,4.250081311303353
8568,3.4014084751902267
8569,2.524143772143359
8570,4.127483964236812
8571,4.066421359289595
8572,2.920049045449597
8573,1.9002723188046906
8574,3.798036175184124
8575,3.988374799680009
8576,3.7145583201500876
8577,3.907236511420574
8578,3.9031259459306837
8579,4.139086311892982
8580,4.375454542507096
8581,4.136581441272524
8582,3.710479461703246
8583,4.345346570194034
8584,4.055710757095346
8585,3.8438134980897978
8586,4.331509772879624
8587,3.8099918919757547
8588,4.650277351972298
8589,4.182154108365939
8590,4.014717327002206
8591,4.081881459158825
8592,3.963079447286767
8593,3.8709328996337278
8594,3.728811161506919
8595,2.7599466119709057
8596,4.23943717231822
8597,4.060401542937396
8598,3.6978711385470246
8599,3.812362554772818
8600,3.774884457815703
8601,2.903104861785866
8602,2.8845942498497466
8603,3.5955165905922257
8604,3.431461280749832
8605,3.43687207910169
8606,4.066638200400469
8607,3.9117703798281114
8608,3.560199236626565
8609,4.3474070174217365
8610,3.083115739829752
8611,4.505709213497379
8612,3.625885410091122
8613,3.758664495880096
8614,3.7809785634524626
8615,4.484845323883433
8616,4.359433141760059
8617,3.805240581723038
8618,3.7669862155467264
8619,4.2929266042669125
8620,4.423504970417634
8621,2.5138690616833093
8622,4.203975561872975
8623,4.675478130731875
8624,3.113189322129106
8625,2.760143021664684
8626,4.061109649473843
8627,4.262529484476441
8628,4.0990077662163715
8629,3.913434595968682
8630,4.288291829715551
8631,3.828262925457916
8632,2.922270325263908
8633,3.8245141062444326
8634,3.7847930953477307
8635,3.251142707846819
8636,3.7350291879594315
8637,3.377389486745506
8638,4.077657518074986
8639,3.2494608212777454
8640,3.3145263243011893
8641,4.280430081053931
8642,3.433650028868002
8643,3.8791609958587574
8644,4.376957112872846
8645,3.2696122845900786
8646,3.5676425410827273
8647,3.3383039681076867
8648,4.156581049995446
8649,4.519733113009211
8650,3.622834035553826
8651,4.037915575321074
8652,2.704876738945587
8653,3.9190108381183064
8654,4.447400601364775
8655,3.4127486593173506
8656,3.980099872770836
8657,4.302194698410085
8658,2.923560600100354
8659,3.2913535839009427
8660,4.052530179189132
8661,4.1122591730025935
8662,4.136096354898091
8663,4.539265191787072
8664,3.366752259273332
8665,4.05516864249252
8666,4.005602802513194
8667,4.292979468492792
8668,3.961593163733396
8669,3.637729787800314
8670,3.8648347341803504
8671,3.335764149618337
8672,4.00323103794552
8673,2.7544585467618745
8674,4.478094291834005
8675,3.286443638237152
8676,4.173910444640521
8677,3.7174688176987285
8678,3.8740094563416427
8679,3.9764259160892306
8680,2.8699017053294003
8681,3.5891410851375976
8682,4.041984224185159
8683,3.922543668261534
8684,4.371625655308311
8685,3.8010567977017
8686,4.029666505710493
8687,4.175056635403526
8688,4.288454685658724
8689,4.009098593797979
8690,3.9672873486495766
8691,4.171215594866906
8692,4.24836978029237
8693,3.8609972283955827
8694,3.1572489771668164
8695,3.9402754107841287
8696,4.03033906195758
8697,4.009944145234443
8698,3.9979282743010582
8699,3.9946435172490293
8700,4.4638411624216
8701,4.340399497992718
8702,3.9666565847799236
8703,4.122317484525953
8704,3.855260465690616
8705,3.324505559325097
8706,3.451181053684594
8707,4.099091226132469
8708,4.195363195839251
8709,3.4316303260625807
8710,4.0616413816914765
8711,3.63516090542872
8712,4.106030665552084
8713,4.309980347551732
8714,3.787750320657546
8715,4.545977754317999
8716,3.9862957634045992
8717,4.257846157878363
8718,3.590240543135856
8719,4.170810757210745
8720,3.86915424003658
8721,3.384684829309166
8722,3.9053334315181942
8723,3.4114174648198983
8724,4.158077350164913
8725,2.706971887579944
8726,3.8344453249983252
8727,3.8382079020435915
8728,3.436961278812107
8729,4.297764022585458
8730,3.1150782542829365
8731,3.9052958663767634
8732,4.125238151842666
8733,3.975305648373336
8734,3.739543855248775
8735,3.975581897025881
8736,3.2031726935407354
8737,4.251527227942107
8738,4.280439972817045
8739,4.067613115120525
8740,3.7697195389292113
8741,3.7624004681005623
8742,3.9777284501390127
8743,4.005190746520207
8744,3.673493370204732
8745,3.872628939597253
8746,4.020642863866777
8747,3.971114759709715
8748,4.899045745520287
8749,4.043154429628321
8750,4.20062973242232
8751,4.228155596963526
8752,3.5977517429020676
8753,4.122428366467054
8754,3.4803925501116035
8755,4.084185954154526
8756,2.835501652084773
8757,4.28121935347171
8758,4.120703494851109
8759,4.28337088351353
8760,3.591211106083534
8761,3.7490331828993724
8762,2.5783860554710576
8763,3.9357347085816303
8764,3.7761682653559596
8765,3.627485531889381
8766,4.300094650816284
8767,3.8285338215182607
8768,3.9529578355814037
8769,3.90077567278538
8770,4.013788803282467
8771,4.404182848706621
8772,4.076991094411147
8773,4.211736761619412
8774,3.882419447561313
8775,3.916049989267966
8776,4.153944504406473
8777,4.054668327545517
8778,3.5558705270997377
8779,3.5766164881594604
8780,3.568363880175451
8781,3.00273800323801
8782,4.346623152193531
8783,4.508706901338123
8784,4.10672356980193
8785,4.127694734918565
8786,3.978718131599784
8787,3.368140072289189
8788,3.7226880458858465
8789,3.838426186048375
8790,3.8939452291128025
8791,3.3422287209020105
8792,3.6062643940146115
8793,4.047056773906565
8794,4.266171531974785
8795,4.164250108660911
8796,4.454697585936249
8797,3.26796866075943
8798,4.011389807022962
8799,4.164371912583824
8800,3.4173986352202355
8801,3.822362952227671
8802,3.3073683084240217
8803,3.887073088980783
8804,4.047963776374275
8805,3.5725787577665287
8806,3.7966337703375452
8807,3.8469131141221595
8808,4.771433556184891
8809,3.927699815769095
8810,4.487125028485567
8811,2.541785675021168
8812,3.986608008512766
8813,4.860102156418716
8814,3.782329272834472
8815,4.623996460492484
8816,3.329695745986663
8817,3.5942721829578153
8818,3.943004940555819
8819,3.766431809137668
8820,2.8299841090438713
8821,3.9649358709775506
8822,3.523564002744295
8823,4.203482650233328
8824,3.902926193588471
8825,3.518758521588524
8826,3.548735264640511
8827,3.9834574208022833
8828,4.062123235437895
8829,3.0578850584596844
8830,3.327294612820542
8831,4.608815092533422
8832,3.326115770151897
8833,4.181100701832406
8834,3.7687628935202864
8835,3.8728736533262316
8836,3.3776637581319036
8837,3.89116473520716
8838,3.935293641143683
8839,3.684276471084955
8840,4.158094068164134
8841,4.10604579089398
8842,4.356009496641414
8843,4.136839590627618
8844,3.8888515878156746
8845,4.5216747236849315
8846,4.2437719155158256
8847,3.117760468202698
8848,3.181672652497766
8849,2.8655138844437302
8850,2.5967091201599537
8851,4.2117953020085865
8852,3.500353815530791
8853,3.876705413907282
8854,3.844822121956353
8855,3.243007221308531
8856,4.0162272676462685
8857,3.8826054698940466
8858,3.5545589634330623
8859,3.349598039565411
8860,3.8721160930459853
8861,3.2647704273010847
8862,3.4176627920438842
8863,4.038646395757009
8864,4.021493736016149
8865,4.085426383301229
8866,4.036175269541964
8867,4.009863352398912
8868,4.270147714152085
8869,3.755718307547975
8870,3.9468891703773585
8871,3.6932640440998346
8872,4.104563788111032
8873,3.0726950890635747
8874,3.306560011219087
8875,3.7345111688645263
8876,3.592687639183172
8877,4.472802121322323
8878,4.210435417283746
8879,4.150603605551511
8880,4.105181970962562
8881,4.116469982808706
8882,3.397023492888733
8883,2.89830034341779
8884,3.662350019572
8885,3.950627695236129
8886,3.0398335567125656
8887,3.5434632634031797
8888,4.661431034757054
8889,3.410687939193693
8890,4.319602001389923
8891,4.076176138334835
8892,3.6609676173979566
8893,3.9969845117492646
8894,3.9276532831466384
8895,4.631431486654517
8896,4.192191826188402
8897,4.104430065662646
8898,3.550726664311099
8899,4.508641030806239
8900,3.600928803590564
8901,3.9977503375874193
8902,3.3944378634352663
8903,3.8142781773201353
8904,3.958133329004451
8905,3.652053609628947
8906,3.1853285104610563
8907,4.243163440406288
8908,2.6055254281034785
8909,4.225262802714246
8910,4.248570531095434
8911,4.268253281367052
8912,4.5201907333605496
8913,4.256774522021935
8914,4.56346118319921
8915,4.356736998596801
8916,3.7615672892085663
8917,3.029724923723173
8918,4.238811054552469
8919,4.375369639059576
8920,3.397876815387168
8921,3.373002598413771
8922,4.109369699379905
8923,3.9115187425000975
8924,3.782955464426019
8925,3.810027832518332
8926,4.212647064386138
8927,4.235664302397633
8928,3.216447079811681
8929,4.084313935643353
8930,4.696669982617178
8931,3.5174393284110885
8932,4.119560060528959
8933,3.2623194245470084
8934,4.053535949824158
8935,3.579047373603804
8936,3.8972849496061635
8937,3.179009836806755
8938,3.6060567262166847
8939,3.8881434843142304
8940,3.740110086436881
8941,3.3315832485697863
8942,3.913405707585114
8943,3.3695129499541703
8944,3.7035398815835467
8945,4.188339506257369
8946,4.209030343106665
8947,3.553094710530978
8948,3.971117050446335
8949,3.8381605008904054
8950,3.8471313952014823
8951,2.9729154963882025
8952,4.32906270915223
8953,3.6038942607883415
8954,3.972424890423587
8955,3.540500682648636
8956,3.5616198048994443
8957,4.195240115814795
8958,4.109489273117673
8959,4.003101803502801
8960,4.273814708783207
8961,3.8022192224698546
8962,4.040145476506377
8963,3.9305510097482927
8964,4.2044972824829925
8965,4.157744706389252
8966,3.9556802860622446
8967,4.279500588582904
8968,3.770052010404176
8969,4.257114718760428
8970,3.787874793251569
8971,3.970755471066105
8972,2.8585651482248045
8973,3.3539297418914047
8974,4.086971639776853
8975,4.095283431042723
8976,4.1071162423783685
8977,4.352024602620453
8978,3.7873753734330666
8979,4.298280996594017
8980,3.1950461725755295
8981,4.19431767382719
8982,3.1763191971689277
8983,4.365344617723292
8984,3.961793851468487
8985,4.049467332748499
8986,4.313947681426466
8987,3.6171894112593788
8988,4.244935901346424
8989,4.47178622995438
8990,3.5377199205392253
8991,4.334966385822541
8992,4.185275559581028
8993,3.194719812531947
8994,3.8885042502292375
8995,4.134683563037847
8996,3.5275489028580593
8997,3.3500053158193546
8998,3.793889296539099
8999,4.067575848047814
9000,4.068603790228199
9001,4.055395100797125
9002,4.4322575757983795
9003,3.9794840058774184
9004,2.588382553289493
9005,4.197139672843063
9006,4.2257177133446495
9007,3.6704676706487707
9008,3.5702261137644986
9009,3.7436899074853307
9010,4.121388371067257
9011,4.254073290390794
9012,4.109859026445662
9013,3.5715985059091797
9014,3.718400462905966
9015,3.5574568831610693
9016,4.340323399195212
9017,4.1683304560985714
9018,3.900250729374403
9019,4.074930245869398
9020,3.880535694446477
9021,4.153120776184458
9022,4.377474438249148
9023,2.9514196530385703
9024,3.911119674710045
9025,3.461400010288537
9026,4.305383265506798
9027,3.7048983903154955
9028,3.907759578659289
9029,3.3193948392891035
9030,3.7927517109784405
9031,4.1002672082521485
9032,4.643133636157302
9033,3.4027067201110137
9034,4.298942046041499
9035,4.139380390911386
9036,3.537246013781656
9037,4.361200271189263
9038,3.99288030150309
9039,2.194480870841418
9040,3.7020638608983325
9041,3.716190382685494
9042,3.235617592378826
9043,3.8924610578696806
9044,3.5920432740910893
9045,3.597335570702174
9046,3.3190314897566955
9047,2.091290749141549
9048,4.385102983104825
9049,3.980105373742995
9050,4.277204342387101
9051,4.133048849564234
9052,3.5696887435612186
9053,3.8803850442548953
9054,2.957313206744214
9055,3.7494321219868874
9056,3.6976134999687886
9057,4.361900557863253
9058,3.9958585391728936
9059,3.822028204502228
9060,4.107618315176842
9061,3.910426825802268
9062,3.4592152233214324
9063,3.7526418359416973
9064,3.975951134781109
9065,3.9139704877986197
9066,3.363342467861198
9067,3.834793833152109
9068,3.8937553386637846
9069,3.505392387066741
9070,4.195294533251691
9071,3.832081552020887
9072,4.10950797251708
9073,4.241927807790188
9074,3.4756566003271456
9075,2.5145142083001217
9076,3.8177851196208854
9077,4.250406043614985
9078,3.4300693856897477
9079,4.272651965003204
9080,3.565453701323796
9081,4.190955304373645
9082,3.5330099370789356
9083,3.8936865628672903
9084,4.149214069266484
9085,4.209962375526314
9086,3.7641436295033563
9087,4.5310618975954196
9088,3.338681770861855
9089,4.359080911443945
9090,3.7120111600927874
9091,3.002088011891086
9092,3.989492260071628
9093,3.799788183553017
9094,3.9076255706666227
9095,3.987164111616351
9096,4.134874823402981
9097,3.4247479263396237
9098,3.6229547718615414
9099,3.2198237560915746
9100,4.177998546225705
9101,4.025625356764776
9102,4.231714685792322
9103,4.0965738308329565
9104,3.5314625811817315
9105,3.698902200110651
9106,3.5298083345380875
9107,3.952697386101693
9108,4.3790658905242354
9109,4.419334952936527
9110,3.7825515653314907
9111,4.389957285690571
9112,3.8652214910868983
9113,4.142230866055088
9114,4.045671508896755
9115,3.613941239145922
9116,4.049545587322461
9117,4.185240290924165
9118,4.3278993216041455
9119,4.245192176290826
9120,4.278587686166313
9121,3.58918868925238
9122,3.8973580796384737
9123,3.67861128859275
9124,3.7828175328745197
9125,3.7900095197804844
9126,3.491670443217573
9127,4.304955102671608
9128,4.002809892095403
9129,3.4241452721541834
9130,2.6903316742018797
9131,4.062383926577408
9132,3.641409672981445
9133,3.8902991339520967
9134,4.048779384241179
9135,4.081793239525655
9136,4.09672525341213
9137,3.756488957766517
9138,3.8906025745120947
9139,3.163280393487852
9140,5.037250986165918
9141,3.7966123853572467
9142,4.310629493487995
9143,3.0602626302589777
9144,3.99372732074489
9145,4.0212547864004575
9146,4.170921882152567
9147,2.339462075660778
9148,3.3167837138896643
9149,4.135890704510681
9150,4.136017764930108
9151,4.431067642880789
9152,4.089745741377464
9153,4.340007731306046
9154,4.15790093727186
9155,4.226260243468106
9156,4.228236120677577
9157,3.7580097223987665
9158,3.649859702181566
9159,3.9401124224717328
9160,2.5714378452631528
9161,2.8226983241152346
9162,3.8591137311907673
9163,4.298566891304393
9164,4.021461606670064
9165,4.159313395029853
9166,4.14507972439622
9167,3.7957005548009892
9168,4.21561351334063
9169,3.9441442149650956
9170,3.9470008222019417
9171,3.220101668866366
9172,4.261975025610712
9173,4.215020146175268
9174,3.9204112349658544
9175,4.609124954441554
9176,3.673942128547343
9177,4.254132004535119
9178,3.30533152827033
9179,3.6767087851301827
9180,3.4549932201900915
9181,4.171393601401122
9182,2.2133963483830716
9183,4.249173332224243
9184,3.4684785351822023
9185,3.1336476305849015
9186,3.9161306134239564
9187,3.954545122806309
9188,3.339388184517654
9189,4.214782654471004
9190,2.015257160613591
9191,4.081945117864035
9192,4.01632270637711
9193,4.373110765924325
9194,3.947298438385773
9195,3.9600138911701324
9196,3.9322864997691496
9197,4.1806149985138985
9198,3.993702376975135
9199,4.6145088894969675
9200,3.71083658296561
9201,3.5086012844791323
9202,3.6640199874494184
9203,3.760131122550826
9204,4.106473014749166
9205,4.116687201533848
9206,4.377213235455354
9207,3.6225438198433473
9208,4.083180435833977
9209,3.8995809653904607
9210,4.707607288519458
9211,3.286315301114458
9212,3.841055434228321
9213,4.0399637840238
9214,4.118994154764252
9215,4.273659597644947
9216,4.229301864362406
9217,3.6742528293324264
9218,3.9569224221400905
9219,4.277983818572262
9220,4.0154966646354
9221,4.1057910095402965
9222,3.529399941135157
9223,3.99685295772455
9224,3.4012409871791283
9225,3.5423857866203474
9226,4.112522663896524
9227,1.9348210588315011
9228,3.3979365068694714
9229,3.605531420332223
9230,4.241886396403614
9231,3.8046158330158812
